Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_kw,thermal_stress,Type_encoded
298.9,310.2,1409,54.8,140,0,0,0,0,0,0,11.300000000000011,8.085747396005313,91.36894557486013,0
298.9,310.2,2737,8.8,142,1,0,0,1,0,0,11.300000000000011,2.5222381339100775,28.501290913183905,0
299.0,310.3,1494,46.6,144,0,0,0,0,0,0,11.300000000000011,7.290631239332763,82.3841330044603,1
299.1,310.4,1594,33.3,147,0,0,0,0,0,0,11.299999999999955,5.5585455457025645,62.81156466643873,0
299.1,310.4,1527,44.0,149,0,0,0,0,0,0,11.299999999999955,7.035910906979701,79.50579324887029,0
299.1,310.4,1452,39.7,151,0,0,0,0,0,0,11.299999999999955,6.036507452019715,68.21253420782251,0
299.0,310.3,1483,39.2,153,0,0,0,0,0,0,11.300000000000011,6.087736356224253,68.79142082533413,0
299.1,310.2,1569,38.2,155,0,0,0,0,0,0,11.099999999999966,6.2764622989009045,69.66873151779983,0
299.1,310.3,1472,46.6,157,0,0,0,0,0,0,11.199999999999989,7.183272546384086,80.45265251950168,0
299.0,310.2,1533,43.5,159,0,0,0,0,0,0,11.199999999999989,6.983289230032071,78.21283937635911,0
298.9,310.1,1366,62.7,161,0,0,0,0,0,0,11.200000000000045,8.969058530439645,100.45345554092442,2
298.9,310.2,1532,37.7,166,0,0,0,0,0,0,11.300000000000011,6.048236064593118,68.3450675299023,2
298.9,310.1,1313,56.8,171,0,0,0,0,0,0,11.200000000000045,7.809831785216034,87.47011599441994,1
299.0,310.2,1372,48.0,174,0,0,0,0,0,0,11.199999999999989,6.896424193160314,77.23995096339544,0
298.9,310.1,1555,40.6,176,0,0,0,0,0,0,11.200000000000045,6.611272299969481,74.04624975965848,1
298.9,310.1,1394,42.7,179,0,0,0,0,0,0,11.200000000000045,6.233317759791604,69.81315890966626,0
298.9,310.1,1442,48.0,181,0,0,0,0,0,0,11.200000000000045,7.24828257036237,81.18076478805888,0
298.9,310.0,1564,33.8,183,0,0,0,0,0,0,11.100000000000023,5.5358213588415985,61.44761708314187,0
298.9,310.0,1452,48.9,185,0,0,0,0,0,0,11.100000000000023,7.435395828810179,82.53289369979316,0
298.9,310.1,1466,42.5,187,0,0,0,0,0,0,11.200000000000045,6.524564342730402,73.0751206385808,0
298.9,310.1,1469,53.2,189,0,0,0,0,0,0,11.200000000000045,8.183932638405507,91.66004555014204,1
298.9,310.1,1944,23.4,192,0,0,0,0,0,0,11.200000000000045,4.763659772491274,53.35298945190249,0
298.8,309.9,1415,53.2,194,0,0,0,0,0,0,11.099999999999966,7.883093725897749,87.50234035746475,1
298.7,309.8,1528,36.7,197,0,0,0,0,0,0,11.100000000000023,5.872432539698233,65.18400119065052,1
298.7,309.8,1570,42.1,200,0,0,0,0,0,0,11.100000000000023,6.921661654144152,76.83044436100025,1
298.7,309.9,1617,33.0,203,0,0,0,0,0,0,11.199999999999989,5.587950852940165,62.58504955292978,0
298.7,309.9,2083,18.2,205,0,0,0,0,0,0,11.199999999999989,3.969988748439374,44.463873982520944,1
298.7,309.9,1541,38.5,208,0,0,0,0,0,0,11.199999999999989,6.212865991616735,69.58409910610736,0
298.8,309.9,1320,47.4,210,0,0,0,0,0,0,11.099999999999966,6.552105638326872,72.72837258542806,0
298.7,309.8,1354,53.3,212,1,0,0,0,1,0,11.100000000000023,7.55743623142663,83.88754216883576,0
298.8,309.9,1495,35.2,214,0,0,0,0,0,0,11.099999999999966,5.5107723934169766,61.16957356692825,1
298.7,309.8,1589,31.8,217,0,0,0,0,0,0,11.100000000000023,5.291510170147432,58.735762888636614,0
298.7,309.8,1530,35.5,0,0,0,0,0,0,0,11.100000000000023,5.68785349932432,63.13517384250008,0
298.7,309.8,1539,33.4,2,0,0,0,0,0,0,11.100000000000023,5.3828676845138235,59.749831298103565,0
298.7,309.7,1462,46.8,4,0,0,0,0,0,0,11.0,7.165093196895312,78.81602516584843,0
298.6,309.7,1356,54.0,6,0,0,0,0,0,0,11.099999999999966,7.667999348881966,85.11479277258957,0
298.7,309.7,1622,34.6,8,0,0,0,0,0,0,11.0,5.876998321021451,64.64698153123595,1
298.7,309.8,1394,40.3,11,0,0,0,0,0,0,11.100000000000023,5.88296734706327,65.30093755240243,0
298.8,309.9,1568,33.7,13,0,0,0,0,0,0,11.099999999999966,5.533559412131014,61.42250947465407,0
298.9,310.0,1456,43.8,15,0,0,0,0,0,0,11.100000000000023,6.678271999295038,74.12881919217507,1
298.9,310.0,1378,49.3,18,0,0,0,0,0,0,11.100000000000023,7.114178451956134,78.96738081671324,0
298.9,309.9,1404,41.4,20,0,0,0,0,0,0,11.0,6.0868985981832955,66.95588458001625,1
298.8,309.8,1437,42.8,23,0,0,0,0,0,0,11.0,6.440641930977507,70.84706124075258,0
298.8,309.8,1363,44.0,25,0,0,0,0,0,0,11.0,6.280253154036236,69.0827846943986,0
298.8,309.8,1377,49.6,27,0,0,0,0,0,0,11.0,7.152275498868667,78.67503048755533,1
298.8,309.9,1526,42.1,30,0,0,0,0,0,0,11.099999999999966,6.7276787797604936,74.67723445534125,2
298.8,309.8,1510,44.2,35,0,0,0,0,0,0,11.0,6.989205896196332,76.88126485815965,2
298.8,309.9,1439,45.2,40,1,0,0,0,0,0,11.099999999999966,6.811266088297007,75.60505358009654,2
298.8,309.9,1482,39.1,45,0,0,0,0,0,0,11.099999999999966,6.068111874114829,67.3560418026744,0
298.8,309.8,1534,37.0,47,0,0,0,0,0,0,11.0,5.94368386108165,65.38052247189815,1
298.8,309.9,1741,27.7,50,0,0,0,0,0,0,11.099999999999966,5.050183494474176,56.05703678866318,1
298.8,309.9,1550,38.8,53,0,0,0,0,0,0,11.099999999999966,6.297846072896339,69.90609140914914,0
298.8,310.0,1486,38.5,55,0,0,0,0,0,0,11.199999999999989,5.991121910150856,67.10056539368952,1
298.9,310.1,1602,38.2,58,0,0,0,0,0,0,11.200000000000045,6.408472022204747,71.77488664869345,0
299.0,310.2,1477,37.9,60,0,0,0,0,0,0,11.199999999999989,5.8620338680148505,65.65477932176626,0
299.0,310.1,1618,29.2,62,0,0,0,0,0,0,11.100000000000023,4.947547662481398,54.917779053543626,0
299.0,310.2,1628,35.8,64,0,0,0,0,0,0,11.199999999999989,6.103318655786058,68.35716894480379,1
299.0,310.3,1662,33.6,67,0,0,0,0,0,0,11.300000000000011,5.847886229098184,66.08111438880954,1
299.0,310.3,1657,31.0,70,0,0,0,0,0,0,11.300000000000011,5.379139661231563,60.784278171916725,1
299.0,310.4,1677,30.8,73,0,0,0,0,0,0,11.399999999999977,5.408942903538619,61.66194910034013,2
299.0,310.3,1447,39.9,78,0,0,0,0,0,0,11.300000000000011,6.046026477760092,68.3200991986891,1
298.9,310.4,1831,25.4,81,0,0,0,0,0,0,11.5,4.870243539252065,56.00780070139874,0
299.0,310.3,1584,34.4,83,0,0,0,0,0,0,11.300000000000011,5.706137568568213,64.47935452482088,0
299.1,310.4,1450,40.9,85,0,0,0,0,0,0,11.299999999999955,6.210405077371423,70.17757737429679,0
299.1,310.4,1428,46.9,87,0,0,0,0,0,0,11.299999999999955,7.0134171035799975,79.25161327045365,0
299.0,310.4,1382,53.0,89,0,0,0,0,0,0,11.399999999999977,7.6703031834946,87.44145629183826,0
299.0,310.3,1501,43.0,91,0,0,0,0,0,0,11.300000000000011,6.7589271546882,76.37587684797674,0
299.0,310.3,1475,42.4,93,0,0,0,0,0,0,11.300000000000011,6.5491734851835215,74.00566038257386,0
298.9,310.3,1364,54.0,95,0,0,0,0,0,0,11.400000000000034,7.713238283093659,87.93091642726797,0
299.0,310.3,1472,36.1,97,0,0,0,0,0,0,11.300000000000011,5.564724011254625,62.88138132717732,0
299.0,310.3,1437,47.8,99,0,0,0,0,0,0,11.300000000000011,7.193053371512261,81.28150309808863,0
298.9,310.2,1491,45.1,101,0,0,0,0,0,0,11.300000000000011,7.041785685241915,79.57217824323372,0
298.9,310.2,1706,27.6,103,0,0,0,0,0,0,11.300000000000011,4.9307925016622525,55.717955268783506,0
298.8,310.1,1607,39.5,105,0,0,0,0,0,0,11.300000000000011,6.647243535853083,75.11385195513992,0
298.8,310.0,1412,46.3,107,0,0,0,0,0,0,11.199999999999989,6.84611682280083,76.67650841536921,0
298.7,309.8,1546,40.9,109,0,0,0,0,0,0,11.100000000000023,6.621576723873254,73.49950163499327,0
298.7,309.8,1365,50.5,111,0,0,0,0,0,0,11.100000000000023,7.218594519785946,80.12639916962416,0
298.6,309.8,1544,30.2,113,0,0,0,0,0,0,11.199999999999989,4.882956517523591,54.689112996264164,0
298.6,309.8,1419,44.9,115,0,0,0,0,0,0,11.199999999999989,6.672020229914395,74.72662657504115,1
298.6,309.8,1497,41.6,118,0,0,0,0,0,0,11.199999999999989,6.521443694027837,73.0401693731117,0
298.5,309.7,1437,42.6,120,0,0,0,0,0,0,11.199999999999989,6.410545473356117,71.79810930158844,0
298.5,309.6,1421,53.6,122,0,0,0,0,0,0,11.100000000000023,7.976042980541959,88.53407708401593,0
298.5,309.6,1438,44.5,124,0,0,0,0,0,0,11.100000000000023,6.701121849862148,74.38245253347,1
298.5,309.5,1315,48.9,127,0,0,0,0,0,0,11.0,6.733846773337042,74.07231450670747,1
298.5,309.5,1366,61.9,130,0,0,0,0,0,0,11.0,8.85462078204488,97.40082860249368,1
298.4,309.5,1519,35.4,133,0,0,0,0,0,0,11.100000000000023,5.631053504147417,62.50469389603646,1
298.4,309.5,1692,28.3,136,0,0,0,0,0,0,11.100000000000023,5.014358866247741,55.659383415350035,0
298.3,309.4,1570,35.6,138,0,0,0,0,0,0,11.099999999999966,5.8529965531480235,64.96826173994286,0
298.3,309.4,1568,35.8,140,0,0,0,0,0,0,11.099999999999966,5.878380621789029,65.25002490185803,0
298.2,309.3,1355,43.8,142,0,0,0,0,0,0,11.100000000000023,6.2150127465966865,68.98664148722337,0
298.2,309.3,2056,18.7,144,0,0,0,0,0,0,11.100000000000023,4.026181369036583,44.69061319630616,1
298.2,309.2,1332,60.2,147,0,0,0,0,0,0,11.0,8.397100171927088,92.36810189119797,1
298.1,309.1,1448,52.5,150,0,0,0,0,0,0,11.0,7.960795784196536,87.5687536261619,1
298.0,308.9,1578,35.6,153,0,0,0,0,0,0,10.899999999999977,5.882820739406104,64.1227460595264,0
298.0,309.0,1562,39.2,155,0,0,0,0,0,0,11.0,6.412032493878815,70.53235743266697,1
298.1,309.0,1976,19.3,158,0,0,0,0,0,0,10.899999999999977,3.993676357047441,43.53107229181702,1
298.2,309.2,1524,34.6,161,0,0,0,0,0,0,11.0,5.521914575361707,60.74106032897878,1
298.2,309.1,1429,48.5,164,0,0,0,0,0,0,10.900000000000034,7.2577597082007,79.10958081938787,0
298.2,309.1,1568,36.3,166,0,0,0,0,0,0,10.900000000000034,5.960480909802842,64.96924191685119,0
298.2,309.0,1723,26.6,168,0,0,0,0,0,0,10.800000000000011,4.799494872693223,51.83454462508686,1
298.2,309.0,1341,43.8,171,0,0,0,0,0,0,10.800000000000011,6.150798592757312,66.42862480177904,0
298.1,308.9,1353,46.2,173,0,0,0,0,0,0,10.799999999999955,6.5458852848727656,70.69556107662557,1
298.0,308.7,1479,58.5,176,1,0,0,1,0,0,10.699999999999989,9.060510292585644,96.94746013066629,1
298.0,308.8,1496,44.9,179,0,0,0,0,0,0,10.800000000000011,7.034067839289595,75.9679326643277,0
298.0,308.7,1377,48.5,181,0,0,0,0,0,0,10.699999999999989,6.993656485788918,74.83212439794134,1
297.9,308.5,1383,44.6,184,0,0,0,0,0,0,10.600000000000023,6.459302991339831,68.46861170820236,2
298.0,308.7,1268,69.4,189,1,0,0,1,1,0,10.699999999999989,9.215254674725966,98.60322501956773,0
298.0,308.7,1629,34.3,191,0,0,0,0,0,0,10.699999999999989,5.851184901384453,62.60767844481358,0
298.0,308.8,1790,27.2,193,0,0,0,0,0,0,10.800000000000011,5.0985954372659945,55.0648307224728,0
298.1,308.8,2206,16.3,195,0,0,0,0,0,0,10.699999999999989,3.7654920106417027,40.29076451386618,1
298.0,308.7,2101,17.4,198,0,0,0,0,0,0,10.699999999999989,3.8282819758114495,40.96261714118246,1
298.0,308.7,1436,48.2,201,0,0,0,0,0,0,10.699999999999989,7.248198794558275,77.55572710177346,1
298.0,308.7,1462,48.2,204,0,0,0,0,0,0,10.699999999999989,7.379433591674233,78.9599394309142,0
298.0,308.7,1771,26.2,206,0,0,0,0,0,0,10.699999999999989,4.859017581503237,51.99148812208458,0
298.0,308.7,1506,47.0,208,0,0,0,0,0,0,10.699999999999989,7.412273706879758,79.31132866361332,0
298.0,308.7,1626,36.7,210,0,0,0,0,0,0,10.699999999999989,6.2490676109616015,66.86502343728907,0
298.0,308.8,1610,33.7,212,0,0,0,0,0,0,10.800000000000011,5.6817797535273815,61.363221338095784,0
298.0,308.6,1376,55.7,214,0,0,0,0,0,0,10.600000000000023,8.026057135587108,85.07620563722352,1
298.0,308.6,1507,37.3,217,0,0,0,0,0,0,10.600000000000023,5.886412627006707,62.395973846271225,1
298.0,308.5,1429,37.7,220,1,1,0,0,0,0,10.5,5.641598783487967,59.236787226623655,0
298.1,308.7,1547,38.9,0,0,0,0,0,0,0,10.599999999999966,6.301856839517422,66.79968249888445,1
298.1,308.7,1642,30.3,3,0,0,0,0,0,0,10.599999999999966,5.210080088566384,55.22684893880349,0
298.0,308.7,1503,36.3,5,0,0,0,0,0,0,10.699999999999989,5.713394647598005,61.133322729298584,2
298.1,308.7,1568,32.9,10,0,0,0,0,0,0,10.599999999999966,5.402198951308912,57.26330888387428,0
298.1,308.8,1628,37.6,12,0,0,0,0,0,0,10.699999999999989,6.41018942618871,68.58902686021912,1
298.2,308.9,1614,35.5,15,0,0,0,0,0,0,10.699999999999989,6.000127809091146,64.20136755727519,1
298.2,308.9,1278,54.0,18,0,0,0,0,0,0,10.699999999999989,7.2269197403179595,77.32804122140209,0
298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,5.720882110089061,61.213438577952886,1
298.2,309.0,1371,55.7,23,0,0,0,0,0,0,10.800000000000011,7.996892683786282,86.36644098489194,2
298.2,308.9,1512,38.5,28,0,0,0,0,0,0,10.699999999999989,6.095946385025634,65.22662631977421,1
298.3,309.1,1472,40.1,31,0,0,0,0,0,0,10.800000000000011,6.181313929399182,66.75819043751123,0
298.2,308.9,1585,34.3,33,0,0,0,0,0,0,10.699999999999989,5.693141846957863,60.916617762449064,1
298.2,309.0,1562,37.7,36,0,0,0,0,0,0,10.800000000000011,6.166674107633453,66.60008036244136,2
298.3,309.0,1519,36.9,41,0,0,0,0,0,0,10.699999999999989,5.8696574661875625,62.80533488820685,0
298.2,309.0,1601,35.8,43,0,0,0,0,0,0,10.800000000000011,6.002096540487395,64.82264263726394,0
298.2,309.0,2449,13.8,45,0,0,0,0,0,0,10.800000000000011,3.5391297879750465,38.22260171013054,0
298.1,309.0,1787,27.6,47,0,0,0,0,0,0,10.899999999999977,5.164903986207763,56.2974534496645,0
298.1,309.1,1425,44.5,49,0,0,0,0,0,0,11.0,6.640541471525426,73.04595618677968,2
298.1,309.0,1559,34.0,54,0,0,0,0,0,0,10.899999999999977,5.550775339872686,60.503451204612155,0
298.1,309.0,1557,36.0,56,0,0,0,0,0,0,10.899999999999977,5.869751713967169,63.98029368224201,0
298.1,309.0,1497,40.5,58,0,0,0,0,0,0,10.899999999999977,6.3490016732722925,69.20411823866785,0
298.1,309.0,1438,41.4,60,0,0,0,0,0,0,10.899999999999977,6.234302125489729,67.9538931678379,2
298.1,308.9,1417,39.2,65,0,0,0,0,0,0,10.799999999999955,5.81680540577867,62.82149838240937,1
298.0,308.9,1339,51.4,68,0,0,0,0,0,0,10.899999999999977,7.207295258208536,78.55951831447287,1
298.0,308.8,1757,29.1,71,0,0,0,0,0,0,10.800000000000011,5.3541849435865485,57.825197390734786,0
298.0,308.8,1581,36.1,73,0,0,0,0,0,0,10.800000000000011,5.9767857756749745,64.54928637728979,0
298.2,308.9,1326,54.4,75,0,0,0,0,0,0,10.699999999999989,7.553896703703585,80.82669472962827,1
298.4,309.1,1467,39.6,78,0,0,0,0,0,0,10.700000000000045,6.08350567811742,65.09351075585667,1
298.4,309.1,1798,29.6,81,0,0,0,0,0,0,10.700000000000045,5.573269143272389,59.63397983301482,0
298.5,309.2,1449,46.4,83,0,0,0,0,0,0,10.699999999999989,7.0406861278131565,75.3353415676007,1
298.4,309.1,1525,39.3,86,0,0,0,0,0,0,10.700000000000045,6.276116723709008,67.15444894368667,1
298.4,309.0,2304,15.1,89,0,0,0,0,0,0,10.600000000000023,3.6432421685150116,38.618366986259204,0
298.3,308.9,1379,54.7,91,0,0,0,0,0,0,10.599999999999966,7.899147264357593,83.73096100219021,0
298.4,308.9,1628,34.9,93,0,0,0,0,0,0,10.5,5.949883270584732,62.47377434113969,0
298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000023,8.134609633744146,86.22686211768813,0
298.4,309.0,1544,38.8,97,0,0,0,0,0,0,10.600000000000023,6.273467313904481,66.49875352738765,1
298.4,308.9,1391,48.4,100,0,0,0,0,0,0,10.5,7.050194681578022,74.02704415656923,0
298.3,308.9,1348,55.5,102,0,0,0,0,0,0,10.599999999999966,7.834503759522225,83.04573985093532,0
298.3,308.8,1349,52.1,104,0,0,0,0,0,0,10.5,7.360008077099536,77.28008480954513,1
298.4,308.9,1706,29.5,107,0,0,0,0,0,0,10.5,5.270231115907117,55.33742671702473,0
298.4,308.9,1638,32.4,109,0,0,0,0,0,0,10.5,5.557603067906487,58.35483221301811,0
298.4,308.8,1458,40.1,111,0,0,0,0,0,0,10.400000000000034,6.122524258875005,63.67425229230027,0
298.5,308.9,1781,27.8,113,0,0,0,0,0,0,10.399999999999977,5.184863571533571,53.92258114394902,0
298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,8.243664786725759,84.90974730327541,0
298.4,308.7,1584,31.7,117,0,0,0,0,0,0,10.300000000000011,5.258272119872451,54.16020283468631,1
298.4,308.6,1491,42.0,120,0,0,0,0,0,0,10.200000000000045,6.557760505103334,66.88915715205431,0
298.4,308.5,1398,47.1,122,0,0,0,0,0,0,10.100000000000023,6.895356051658093,69.6430961217469,2
298.3,308.4,1585,30.6,127,0,0,0,0,0,0,10.099999999999966,5.079012843058618,51.29802971489187,0
298.2,308.3,1476,43.5,129,0,0,0,0,0,0,10.100000000000023,6.7236365972128755,67.90872963185019,1
298.2,308.3,1458,41.8,132,0,0,0,0,0,0,10.100000000000023,6.382082643914592,64.45903470353753,0
298.2,308.4,1510,39.9,134,0,0,0,0,0,0,10.199999999999989,6.3092605262043815,64.35445736728462,1
298.2,308.4,1388,53.8,137,0,0,0,0,0,0,10.199999999999989,7.81988488170752,79.76282579341662,0
298.2,308.3,2216,16.8,139,0,0,0,0,0,0,10.100000000000023,3.89859081939879,39.37576727592787,0
298.2,308.3,1402,51.0,141,0,0,0,0,0,0,10.100000000000023,7.487671930565913,75.62548649871589,0
298.0,308.2,2090,19.0,143,0,0,0,0,0,0,10.199999999999989,4.158421475801689,42.415899053177185,1
298.0,308.2,1459,42.1,146,0,0,0,0,0,0,10.199999999999989,6.4322957664944695,65.60941681824352,0
298.0,308.1,1403,44.8,148,0,0,0,0,0,0,10.100000000000023,6.582097376193142,66.47918349955089,1
298.1,308.2,1521,39.3,151,0,0,0,0,0,0,10.099999999999966,6.259654778204199,63.2225132598622,0
298.2,308.2,1407,47.1,153,0,0,0,0,0,0,10.0,6.939746755853316,69.39746755853317,0
298.1,308.2,1654,35.3,155,0,0,0,0,0,0,10.099999999999966,6.114188566367479,61.753304520311325,1
298.2,308.4,1452,43.5,158,0,0,0,0,0,0,10.199999999999989,6.614309172867951,67.46595356325302,0
298.3,308.4,1528,37.3,160,0,0,0,0,0,0,10.099999999999966,5.968439611191936,60.281240073038354,0
298.2,308.3,1230,59.6,162,0,0,0,0,0,0,10.100000000000023,7.6767958083120185,77.53563766395156,0
298.2,308.2,1466,42.4,164,0,0,0,0,0,0,10.0,6.509212426629861,65.09212426629861,0
298.2,308.2,1478,50.1,166,0,0,0,0,0,0,10.0,7.754267483149542,77.54267483149542,0
298.2,308.3,2057,18.0,168,0,0,0,0,0,0,10.100000000000023,3.8773536530605224,39.16127189591136,0
298.3,308.4,1490,41.7,170,0,0,0,0,0,0,10.099999999999966,6.506552544849821,65.71618070298297,0
298.3,308.4,1484,43.4,172,0,0,0,0,0,0,10.099999999999966,6.744538660334759,68.11984046938083,0
298.3,308.4,1593,37.0,174,0,0,0,0,0,0,10.099999999999966,6.1722870865078665,62.34009957372924,0
298.3,308.3,1444,43.8,176,0,0,0,0,0,0,10.0,6.623231296004145,66.23231296004145,0
298.3,308.4,1444,47.5,178,0,0,0,0,0,0,10.099999999999966,7.182728003657464,72.54555283694013,1
298.2,308.3,1560,33.0,181,0,0,0,0,0,0,10.100000000000023,5.390972993560085,54.44882723495699,1
298.1,308.3,1530,42.0,184,0,0,0,0,0,0,10.199999999999989,6.729291463989337,68.63877293269115,2
298.2,308.4,1310,61.0,189,1,0,0,0,1,0,10.199999999999989,8.368155631612014,85.35518744244244,0
298.2,308.3,1639,33.3,191,0,0,0,0,0,0,10.100000000000023,5.7154680987493744,57.726227797368814,1
298.2,308.3,1400,48.7,194,0,0,0,0,0,0,10.100000000000023,7.139792904058403,72.11190833099003,0
298.3,308.4,1486,44.2,196,0,0,0,0,0,0,10.099999999999966,6.878119179965396,69.46900371765027,1
298.2,308.3,1448,43.3,199,0,0,0,0,0,0,10.100000000000023,6.5657610943944755,66.31418705338436,1
298.2,308.3,1688,32.0,202,0,0,0,0,0,0,10.100000000000023,5.656542292543542,57.131077154689905,0
298.1,308.3,1453,41.5,204,0,0,0,0,0,0,10.199999999999989,6.314548873837924,64.40839851314675,1
298.2,308.4,1497,37.7,207,0,0,0,0,0,0,10.199999999999989,5.910058347712726,60.28259514666974,0
298.2,308.4,1355,49.4,209,0,0,0,0,0,0,10.199999999999989,7.0096262484446665,71.49818773413551,0
298.1,308.4,1592,38.2,211,0,0,0,0,0,0,10.299999999999955,6.368469075749037,65.59523148021479,0
298.0,308.3,1544,34.7,213,0,0,0,0,0,0,10.300000000000011,5.610549376094989,57.78865857377845,0
298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.199999999999989,7.361547457499795,75.08778406649783,1
298.0,308.2,1365,52.9,218,1,0,0,0,1,0,10.199999999999989,7.561656437557952,77.12889566309103,0
298.0,308.1,1877,24.3,0,0,0,0,0,0,0,10.100000000000023,4.776383222738314,48.24147054965708,0
297.9,308.1,1531,40.8,2,0,0,0,0,0,0,10.200000000000045,6.5412985595985225,66.72124530790522,0
297.9,308.0,1501,36.7,4,0,0,0,0,0,0,10.100000000000023,5.768665734350162,58.26352391693677,0
297.9,308.0,1490,46.2,6,0,0,0,0,0,0,10.100000000000023,7.20869850292714,72.80785487956427,0
297.8,307.8,1543,43.7,8,0,0,0,0,0,0,10.0,7.0611588399390515,70.61158839939051,1
297.8,307.8,1597,38.2,11,0,0,0,0,0,0,10.0,6.388470548976893,63.88470548976893,0
297.8,307.9,1600,33.5,13,0,0,0,0,0,0,10.099999999999966,5.612978874413764,56.69108663157882,2
297.8,307.8,1622,32.1,18,0,0,0,0,0,0,10.0,5.45235971401123,54.5235971401123,1
297.8,307.8,1452,39.8,21,0,0,0,0,0,0,10.0,6.051712760463091,60.51712760463091,0
297.8,307.8,1396,42.5,23,0,0,0,0,0,0,10.0,6.213023071249414,62.13023071249414,0
297.8,307.7,1505,39.7,25,0,0,0,0,0,0,9.899999999999977,6.256848288766992,61.94279805879308,0
297.8,307.8,1412,48.3,27,0,0,0,0,0,0,10.0,7.141845411258748,71.41845411258748,0
297.8,307.7,1393,38.0,29,0,0,0,0,0,0,9.899999999999977,5.54323551750407,54.87803162329017,0
297.7,307.7,1581,34.9,31,0,0,0,0,0,0,10.0,5.778111456261954,57.78111456261954,0
297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,6.24304622504222,62.4304622504222,0
297.8,307.9,1726,27.3,35,0,0,0,0,0,0,10.099999999999966,4.934373917287345,49.83717656460201,1
297.9,307.9,1540,39.8,38,0,0,0,0,0,0,10.0,6.418483230794186,64.18483230794186,1
297.9,308.0,1296,62.9,41,0,0,0,0,0,0,10.100000000000023,8.536586885746472,86.21952754603956,0
297.8,307.9,1802,25.8,43,0,0,0,0,0,0,10.099999999999966,4.868588967121174,49.17274856792369,1
297.8,307.9,1447,48.6,46,0,0,0,0,0,0,10.099999999999966,7.364333002985977,74.37976333015811,0
297.8,307.8,1662,30.7,48,0,0,0,0,0,0,10.0,5.343157953372448,53.43157953372448,2
297.8,307.8,1563,34.3,53,0,0,0,0,0,0,10.0,5.6141203197445675,56.14120319744568,0
297.9,307.8,1286,59.5,55,0,0,0,0,0,0,9.900000000000034,8.012841502491007,79.32713087466124,0
297.9,307.7,1590,34.6,57,0,0,0,0,0,0,9.800000000000011,5.761052608152963,56.458315559899106,0
297.9,307.7,1492,43.7,59,0,0,0,0,0,0,9.800000000000011,6.827769921703864,66.91214523269795,0
297.7,307.6,1844,21.9,61,0,0,0,0,0,0,9.900000000000034,4.2289607028502925,41.86671095821804,0
297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,6.168559063225606,61.06873472593371,2
297.7,307.6,1921,22.9,68,0,0,0,0,0,0,9.900000000000034,4.606716275493441,45.606491127385226,0
